ID,Cycle,value,Date,Region,Site_ID,Latitude,Longitude,Filtration,Atoll,PlateID
CT2540,9,2.687324738,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,23,6.155106399,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,20,14.85158225,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,NA,9.710811813,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,7,-1.022500053,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,1,7.074170924,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,25,-3.231635757,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,18,9.800226998,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,13,-1.780051732,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,3,-0.458861907,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,21,15.31812501,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,10,0.48496277,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,24,-1.726054975,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,6,1.706354676,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,22,9.211294478,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,17,-6.642421016,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,29,-2.585176702,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,16,-4.717537245,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,28,-4.328342531,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2540,2,-4.569466169,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D9
CT2541,11,4.87841693,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,26,-3.805628475,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,21,4.256205404,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,12,3.769989365,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,19,0.895283624,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,30,0.994196955,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,14,0.634818638,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,18,1.372610949,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,15,2.74873302,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,25,3.166149563,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,9,1.070350797,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,23,-0.667777743,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,27,-1.048359155,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,10,0.1472872,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,8,0.323550057,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,29,-0.620361212,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,7,3.206639502,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,1,-1.627540184,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,4,-2.767065861,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,22,-5.16146567,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,24,0.079028216,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,13,-1.899275541,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,16,2.259323511,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,20,-2.262217148,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,2,3.076643116,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,NA,9.432995843,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,6,0.080477292,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,5,4.409297992,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,17,4.978349471,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,3,0.628611628,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2541,28,1.736783576,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D10
CT2542,10,1.288023278,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,26,2.4235919,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,25,-2.147915037,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,18,3.144471596,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,15,3.644440831,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,22,-2.17390022,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,19,3.665423754,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,8,5.295283965,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,30,5.230637757,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,14,-1.320486926,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,4,4.933030599,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,9,-5.938539384,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,23,1.608540901,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,1,9.377856599,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,16,1.220740578,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,5,1.942480104,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,13,7.652241366,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,3,2.939401897,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,27,-2.354559094,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,20,-2.74260339,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,24,-5.692915919,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,12,0.030392027,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,2,6.559307753,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,NA,17.46778833,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,6,2.161982921,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,29,-3.482502662,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,11,1.915207275,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,17,1.281612598,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,21,-4.746233648,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,28,0.954085829,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2542,7,-0.380876932,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D11
CT2543,25,-5.797907334,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,4,0.548228561,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,19,2.583614588,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,30,10.60614284,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,15,4.297033359,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,1,11.17503036,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,18,6.674057626,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,23,-9.109238837,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,20,-2.584848503,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,9,5.223803226,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,NA,34.65544234,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,22,-7.162150496,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,8,0.806070652,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,12,2.485878898,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,14,-2.486171934,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,24,-4.744443359,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,2,8.649437512,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,3,2.257686884,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,27,-6.010038593,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,11,0.356904896,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,16,3.494471719,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,29,3.190756242,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,28,-6.011683639,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,26,-7.968669024,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,7,2.661425122,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,17,-0.438315516,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,13,3.181753589,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,6,9.578782752,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,5,2.216049056,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,10,-0.260455763,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2543,21,-5.241655247,11/15/2024,RMI,M16,7.1486523,171.2829364,Passive,Majuro,D12
CT2544,19,2.275299347,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,15,4.604834363,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,27,1.94218783,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,30,-0.190204366,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,20,3.050631729,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,4,-0.621836249,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,18,0.724750341,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,22,-1.027054749,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,8,2.123701572,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,9,-1.532013513,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,12,0.873079058,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,29,0.861888965,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,2,1.101936501,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,3,1.746248992,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,14,1.595079807,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,NA,-0.611069633,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,16,1.106972862,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,1,5.139590293,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,23,1.365511504,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,21,6.587432876,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,26,-1.002422607,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,28,0.113771584,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,13,-3.598544192,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,7,0.770462232,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,17,0.015112085,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,24,6.611657585,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,25,-0.607661071,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,5,0.495177392,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,10,1.991307042,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,11,6.803906766,11/15/2024,Control,,NA,NA,Passive,,E1
CT2544,6,-0.043779762,11/15/2024,Control,,NA,NA,Passive,,E1
CT2545,20,4.299136977,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,19,1.198510505,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,14,1.643411956,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,18,5.461644746,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,24,-0.034430356,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,1,6.839270531,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,26,-2.734701682,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,29,0.886834801,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,12,-0.718762904,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,7,4.06529405,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,2,0.367695764,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,21,2.207200263,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,3,-1.947647622,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,30,2.081462235,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,16,5.399894369,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,23,0.322287479,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,8,-3.642907863,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,27,0.668779852,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,13,2.645519826,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,17,2.307423049,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,4,-3.594089044,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,NA,-4.245280612,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,9,3.784825003,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,15,1.772286821,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,22,2.362501848,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,5,1.808028733,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,11,2.491547532,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,25,2.55247277,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,28,1.836326762,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,6,1.017519874,11/15/2024,Control,,NA,NA,Passive,,E2
CT2545,10,1.599370664,11/15/2024,Control,,NA,NA,Passive,,E2
CT2546,2,-0.508635342,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,22,-0.732286864,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,28,2.205472255,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,7,0.011333954,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,18,0.759559145,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,24,-3.653042711,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,15,2.235250039,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,29,-0.610036252,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,26,1.209128363,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,12,5.987343245,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,1,4.490183018,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,16,1.748357595,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,19,2.480248993,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,8,0.52247044,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,23,1.975097843,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,6,1.182944215,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,30,-0.861560272,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,3,0.67446565,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,20,3.097580957,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,25,-2.471290571,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,11,-0.848314098,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,10,-0.927193967,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,21,4.148142813,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,27,3.416299149,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,9,1.507466893,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,4,-4.441886234,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,13,8.287048526,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,17,2.115306194,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,NA,-2.04572478,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,5,-2.945159267,11/15/2024,Control,,NA,NA,Passive,,E3
CT2546,14,4.210023008,11/15/2024,Control,,NA,NA,Passive,,E3
CT2550,28,5072.198859,,Control,,NA,NA,,,E7
CT2550,24,2994.207977,,Control,,NA,NA,,,E7
CT2550,13,-1.279424256,,Control,,NA,NA,,,E7
CT2550,15,17.09361117,,Control,,NA,NA,,,E7
CT2550,4,1.120684148,,Control,,NA,NA,,,E7
CT2550,8,-0.212763756,,Control,,NA,NA,,,E7
CT2550,1,18.98348272,,Control,,NA,NA,,,E7
CT2550,16,47.35197502,,Control,,NA,NA,,,E7
CT2550,12,-4.831660003,,Control,,NA,NA,,,E7
CT2550,19,428.9633996,,Control,,NA,NA,,,E7
CT2550,23,2433.831355,,Control,,NA,NA,,,E7
CT2550,9,-3.6810342,,Control,,NA,NA,,,E7
CT2550,7,0.166387083,,Control,,NA,NA,,,E7
CT2550,3,9.560225278,,Control,,NA,NA,,,E7
CT2550,17,100.8299361,,Control,,NA,NA,,,E7
CT2550,NA,6236.728345,,Control,,NA,NA,,,E7
CT2550,11,-2.545858052,,Control,,NA,NA,,,E7
CT2550,25,3549.465933,,Control,,NA,NA,,,E7
CT2550,10,-2.666923777,,Control,,NA,NA,,,E7
CT2550,6,3.281280181,,Control,,NA,NA,,,E7
CT2550,14,2.391626501,,Control,,NA,NA,,,E7
CT2550,22,1873.603226,,Control,,NA,NA,,,E7
CT2550,30,5883.325087,,Control,,NA,NA,,,E7
CT2550,20,815.2547808,,Control,,NA,NA,,,E7
CT2550,27,4600.617323,,Control,,NA,NA,,,E7
CT2550,5,3.554964807,,Control,,NA,NA,,,E7
CT2550,26,4090.960316,,Control,,NA,NA,,,E7
CT2550,29,5497.636619,,Control,,NA,NA,,,E7
CT2550,2,11.01596104,,Control,,NA,NA,,,E7
CT2550,18,214.6095642,,Control,,NA,NA,,,E7
CT2550,21,1317.609992,,Control,,NA,NA,,,E7
CT2551,NA,6420.083874,,Control,,NA,NA,,,E8
CT2551,8,-0.563095248,,Control,,NA,NA,,,E8
CT2551,20,900.4767309,,Control,,NA,NA,,,E8
CT2551,13,-2.653685478,,Control,,NA,NA,,,E8
CT2551,22,1992.561132,,Control,,NA,NA,,,E8
CT2551,1,15.67661454,,Control,,NA,NA,,,E8
CT2551,23,2569.486305,,Control,,NA,NA,,,E8
CT2551,9,-1.12743763,,Control,,NA,NA,,,E8
CT2551,27,4772.715658,,Control,,NA,NA,,,E8
CT2551,19,483.9329792,,Control,,NA,NA,,,E8
CT2551,14,3.986426845,,Control,,NA,NA,,,E8
CT2551,17,109.3611047,,Control,,NA,NA,,,E8
CT2551,3,8.799763059,,Control,,NA,NA,,,E8
CT2551,4,4.223445731,,Control,,NA,NA,,,E8
CT2551,6,4.381809056,,Control,,NA,NA,,,E8
CT2551,18,243.2957632,,Control,,NA,NA,,,E8
CT2551,16,48.08755768,,Control,,NA,NA,,,E8
CT2551,11,-1.194017711,,Control,,NA,NA,,,E8
CT2551,12,-7.557927592,,Control,,NA,NA,,,E8
CT2551,24,3144.455935,,Control,,NA,NA,,,E8
CT2551,2,14.7424985,,Control,,NA,NA,,,E8
CT2551,7,-1.19438791,,Control,,NA,NA,,,E8
CT2551,15,20.71109214,,Control,,NA,NA,,,E8
CT2551,25,3709.222343,,Control,,NA,NA,,,E8
CT2551,21,1436.275956,,Control,,NA,NA,,,E8
CT2551,5,4.328655897,,Control,,NA,NA,,,E8
CT2551,26,4257.323826,,Control,,NA,NA,,,E8
CT2551,30,6068.259601,,Control,,NA,NA,,,E8
CT2551,10,-7.098140264,,Control,,NA,NA,,,E8
CT2551,29,5681.840851,,Control,,NA,NA,,,E8
CT2551,28,5249.55885,,Control,,NA,NA,,,E8
CT2552,8,2.861249861,,Control,,NA,NA,,,E9
CT2552,6,2.478490984,,Control,,NA,NA,,,E9
CT2552,20,1086.853409,,Control,,NA,NA,,,E9
CT2552,27,5103.711491,,Control,,NA,NA,,,E9
CT2552,19,599.606762,,Control,,NA,NA,,,E9
CT2552,13,-2.998051123,,Control,,NA,NA,,,E9
CT2552,12,-8.403060611,,Control,,NA,NA,,,E9
CT2552,23,2848.223977,,Control,,NA,NA,,,E9
CT2552,7,1.532303543,,Control,,NA,NA,,,E9
CT2552,15,28.4812957,,Control,,NA,NA,,,E9
CT2552,24,3444.097294,,Control,,NA,NA,,,E9
CT2552,18,300.4697554,,Control,,NA,NA,,,E9
CT2552,5,3.726307738,,Control,,NA,NA,,,E9
CT2552,16,65.47167207,,Control,,NA,NA,,,E9
CT2552,22,2244.132305,,Control,,NA,NA,,,E9
CT2552,10,-9.299795175,,Control,,NA,NA,,,E9
CT2552,1,23.20927016,,Control,,NA,NA,,,E9
CT2552,17,141.499152,,Control,,NA,NA,,,E9
CT2552,28,5583.929337,,Control,,NA,NA,,,E9
CT2552,NA,6748.353253,,Control,,NA,NA,,,E9
CT2552,2,11.8232219,,Control,,NA,NA,,,E9
CT2552,9,-4.64521281,,Control,,NA,NA,,,E9
CT2552,11,-8.745623602,,Control,,NA,NA,,,E9
CT2552,30,6402.931075,,Control,,NA,NA,,,E9
CT2552,4,8.99838524,,Control,,NA,NA,,,E9
CT2552,21,1657.463126,,Control,,NA,NA,,,E9
CT2552,3,10.02280479,,Control,,NA,NA,,,E9
CT2552,14,5.299994054,,Control,,NA,NA,,,E9
CT2552,25,4027.31694,,Control,,NA,NA,,,E9
CT2552,26,4586.328621,,Control,,NA,NA,,,E9
CT2552,29,6015.216938,,Control,,NA,NA,,,E9
CT2553,27,1951.259523,,Control,,NA,NA,,,E10
CT2553,12,-3.492043458,,Control,,NA,NA,,,E10
CT2553,15,-0.490862665,,Control,,NA,NA,,,E10
CT2553,NA,4049.860902,,Control,,NA,NA,,,E10
CT2553,5,1.796181834,,Control,,NA,NA,,,E10
CT2553,16,-0.921847526,,Control,,NA,NA,,,E10
CT2553,1,6.722378149,,Control,,NA,NA,,,E10
CT2553,29,3023.490858,,Control,,NA,NA,,,E10
CT2553,18,6.772673666,,Control,,NA,NA,,,E10
CT2553,13,-3.49004644,,Control,,NA,NA,,,E10
CT2553,25,910.4528704,,Control,,NA,NA,,,E10
CT2553,10,-2.732957769,,Control,,NA,NA,,,E10
CT2553,26,1429.116388,,Control,,NA,NA,,,E10
CT2553,21,58.2023863,,Control,,NA,NA,,,E10
CT2553,11,1.739431322,,Control,,NA,NA,,,E10
CT2553,24,507.0181924,,Control,,NA,NA,,,E10
CT2553,6,-1.120406178,,Control,,NA,NA,,,E10
CT2553,4,5.043489419,,Control,,NA,NA,,,E10
CT2553,19,7.601423067,,Control,,NA,NA,,,E10
CT2553,9,0.724167854,,Control,,NA,NA,,,E10
CT2553,2,2.975413998,,Control,,NA,NA,,,E10
CT2553,22,136.3995418,,Control,,NA,NA,,,E10
CT2553,20,31.96935326,,Control,,NA,NA,,,E10
CT2553,17,0.460062619,,Control,,NA,NA,,,E10
CT2553,30,3547.817066,,Control,,NA,NA,,,E10
CT2553,8,2.102747009,,Control,,NA,NA,,,E10
CT2553,7,1.431287606,,Control,,NA,NA,,,E10
CT2553,23,254.5836814,,Control,,NA,NA,,,E10
CT2553,28,2485.722726,,Control,,NA,NA,,,E10
CT2553,14,-0.964877293,,Control,,NA,NA,,,E10
CT2553,3,4.976595497,,Control,,NA,NA,,,E10
CT2554,26,1576.582671,,Control,,NA,NA,,,E11
CT2554,10,-2.540692319,,Control,,NA,NA,,,E11
CT2554,12,-0.954190313,,Control,,NA,NA,,,E11
CT2554,2,8.802606178,,Control,,NA,NA,,,E11
CT2554,6,1.560565776,,Control,,NA,NA,,,E11
CT2554,NA,4229.4988,,Control,,NA,NA,,,E11
CT2554,1,14.47328183,,Control,,NA,NA,,,E11
CT2554,13,-5.231225856,,Control,,NA,NA,,,E11
CT2554,4,7.312603223,,Control,,NA,NA,,,E11
CT2554,5,3.350716412,,Control,,NA,NA,,,E11
CT2554,9,2.643013907,,Control,,NA,NA,,,E11
CT2554,18,3.367430143,,Control,,NA,NA,,,E11
CT2554,27,2109.736094,,Control,,NA,NA,,,E11
CT2554,30,3728.323397,,Control,,NA,NA,,,E11
CT2554,20,27.97665314,,Control,,NA,NA,,,E11
CT2554,16,-1.268672622,,Control,,NA,NA,,,E11
CT2554,22,156.487772,,Control,,NA,NA,,,E11
CT2554,21,70.60251347,,Control,,NA,NA,,,E11
CT2554,25,1050.18347,,Control,,NA,NA,,,E11
CT2554,24,599.0219935,,Control,,NA,NA,,,E11
CT2554,11,2.664361226,,Control,,NA,NA,,,E11
CT2554,15,-2.659205048,,Control,,NA,NA,,,E11
CT2554,28,2656.48978,,Control,,NA,NA,,,E11
CT2554,14,-0.289485335,,Control,,NA,NA,,,E11
CT2554,8,-1.798402501,,Control,,NA,NA,,,E11
CT2554,7,2.043872399,,Control,,NA,NA,,,E11
CT2554,17,-0.350052233,,Control,,NA,NA,,,E11
CT2554,19,12.87140055,,Control,,NA,NA,,,E11
CT2554,23,306.0271349,,Control,,NA,NA,,,E11
CT2554,3,1.319581644,,Control,,NA,NA,,,E11
CT2554,29,3201.705043,,Control,,NA,NA,,,E11
CT2555,10,0.178854305,,Control,,NA,NA,,,E12
